Epoch,IDBatch,Loss,Accuracy
0.0,98.0,1436.9317626953125,0.2694007158279419
0.0,99.0,1467.215087890625,0.21736866235733032
0.0,100.0,1334.492919921875,0.22088347375392914
0.0,101.0,1508.130615234375,0.20017525553703308
0.0,102.0,1401.89013671875,0.20241370797157288
0.0,103.0,1434.67724609375,0.18440861999988556
0.0,104.0,1547.2188720703125,0.1789398491382599
0.0,105.0,1476.5196533203125,0.17529989778995514
0.0,106.0,1586.4107666015625,0.16380994021892548
0.0,107.0,1416.1290283203125,0.15191839635372162
0.0,108.0,1433.5419921875,0.23556774854660034
0.0,109.0,1381.391845703125,0.2333604395389557
0.0,110.0,1366.9287109375,0.2361435741186142
0.0,111.0,1449.5762939453125,0.22757495939731598
0.0,112.0,1270.9674072265625,0.18199422955513
0.0,113.0,1550.740966796875,0.23069901764392853
0.0,114.0,1381.8013916015625,0.2365565001964569
0.0,115.0,1460.3583984375,0.2268681526184082
0.0,116.0,1444.488525390625,0.22679199278354645
0.0,117.0,1420.0345458984375,0.248589426279068
0.0,118.0,1409.781005859375,0.2441968321800232
0.0,119.0,1551.90673828125,0.23564060032367706
0.0,120.0,1281.079833984375,0.19456960260868073
0.0,121.0,1414.59375,0.16259656846523285
0.0,122.0,1529.7122802734375,0.14712950587272644
0.0,123.0,1261.827392578125,0.193472221493721
0.0,124.0,1299.663330078125,0.18163639307022095
0.0,125.0,1435.31005859375,0.21120262145996094
0.0,126.0,1658.0794677734375,0.21066789329051971
0.0,127.0,1491.6798095703125,0.28415441513061523
0.0,128.0,1427.5078125,0.27355602383613586
0.0,129.0,1526.4337158203125,0.26227542757987976
0.0,130.0,1410.7783203125,0.21493224799633026
0.0,131.0,1543.1180419921875,0.23984664678573608
0.0,132.0,1368.4398193359375,0.22479063272476196
0.0,133.0,1367.5147705078125,0.22909311950206757
0.0,134.0,1290.1614990234375,0.23063670098781586
0.0,135.0,1313.77783203125,0.22583313286304474
0.0,136.0,1461.3079833984375,0.22121870517730713
0.0,137.0,1252.5806884765625,0.2456342875957489
0.0,138.0,1399.8021240234375,0.23805470764636993
0.0,139.0,1501.625,0.2774779200553894
0.0,140.0,1401.2845458984375,0.32890209555625916
0.0,141.0,1349.6240234375,0.31039291620254517
0.0,142.0,1442.4027099609375,0.2915859818458557
0.0,143.0,1487.374267578125,0.3256319761276245
0.0,144.0,1263.6995849609375,0.29984384775161743
0.0,145.0,1307.760009765625,0.29001855850219727
0.0,146.0,1244.755126953125,0.28132256865501404
0.0,147.0,1471.9884033203125,0.29275625944137573
0.0,148.0,1431.1954345703125,0.2963421940803528
0.0,149.0,1358.1490478515625,0.3145943284034729
0.0,150.0,1395.366455078125,0.3064820170402527
0.0,151.0,1374.2430419921875,0.2715071737766266
0.0,152.0,1593.2364501953125,0.3009568750858307
0.0,153.0,1406.5667724609375,0.2992277145385742
0.0,154.0,1374.9117431640625,0.2791464924812317
0.0,155.0,1307.545654296875,0.30022549629211426
0.0,156.0,1409.626220703125,0.29491502046585083
0.0,157.0,1393.6895751953125,0.28193023800849915
0.0,158.0,1446.3809814453125,0.30294322967529297
0.0,159.0,1266.7513427734375,0.28055429458618164
0.0,160.0,1252.6019287109375,0.3070014715194702
0.0,161.0,1361.2589111328125,0.29087623953819275
0.0,162.0,1429.095703125,0.29113656282424927
0.0,163.0,1316.471923828125,0.31890612840652466
0.0,164.0,1195.120361328125,0.30532410740852356
0.0,165.0,1489.89208984375,0.28350329399108887
0.0,166.0,1431.852783203125,0.29098424315452576
0.0,167.0,1549.72412109375,0.2781321704387665
0.0,168.0,1428.825439453125,0.30262961983680725
0.0,169.0,1281.2523193359375,0.3238949477672577
0.0,170.0,1473.3804931640625,0.2972908914089203
0.0,171.0,1385.4111328125,0.29472869634628296
0.0,172.0,1316.5902099609375,0.3165189027786255
0.0,173.0,955.882568359375,0.27662843465805054
1.0,0.0,1213.029296875,0.31163081526756287
1.0,1.0,1183.8380126953125,0.2806253731250763
1.0,2.0,1121.1900634765625,0.30464407801628113
1.0,3.0,1108.375732421875,0.2877742052078247
1.0,4.0,1035.4212646484375,0.2901320457458496
1.0,5.0,1069.3682861328125,0.2981621325016022
1.0,6.0,1141.6092529296875,0.27403387427330017
1.0,7.0,1142.8189697265625,0.2656579613685608
1.0,8.0,1137.927001953125,0.2862465977668762
1.0,9.0,1034.348388671875,0.2895520031452179
1.0,10.0,1097.220703125,0.3043980598449707
1.0,11.0,1006.0533447265625,0.2997548282146454
1.0,12.0,1112.77783203125,0.2817501425743103
1.0,13.0,1103.0777587890625,0.28646183013916016
1.0,14.0,1139.0693359375,0.28009477257728577
1.0,15.0,1083.604248046875,0.3288276195526123
1.0,16.0,1018.4237060546875,0.27351251244544983
1.0,17.0,1079.290771484375,0.2690490484237671
1.0,18.0,1088.9912109375,0.26482072472572327
1.0,19.0,1001.4088134765625,0.2710758447647095
1.0,20.0,989.9462890625,0.2730241119861603
1.0,21.0,1083.124267578125,0.2787174880504608
1.0,22.0,1080.426513671875,0.2906014025211334
1.0,23.0,1026.623291015625,0.28112661838531494
1.0,24.0,1114.3507080078125,0.2694544196128845
1.0,25.0,1141.5233154296875,0.28123682737350464
1.0,26.0,1054.5618896484375,0.3054751753807068
1.0,27.0,989.8255615234375,0.27965402603149414
1.0,28.0,1156.7835693359375,0.2811627984046936
1.0,29.0,1108.57080078125,0.25488126277923584
1.0,30.0,1115.7646484375,0.2873775362968445
1.0,31.0,992.9697875976562,0.325298011302948
1.0,32.0,1075.3687744140625,0.29253292083740234
1.0,33.0,1092.6116943359375,0.2942565679550171
1.0,34.0,1142.1187744140625,0.24277767539024353
1.0,35.0,1091.3509521484375,0.22872379422187805
1.0,36.0,1089.012939453125,0.22021880745887756
1.0,37.0,1098.01171875,0.22631335258483887
1.0,38.0,1037.2557373046875,0.16918569803237915
1.0,39.0,1042.4052734375,0.17426533997058868
1.0,40.0,1131.323974609375,0.20000703632831573
1.0,41.0,1113.62255859375,0.2215796858072281
1.0,42.0,1139.7843017578125,0.202175572514534
1.0,43.0,1139.5556640625,0.27279233932495117
1.0,44.0,1001.01220703125,0.29243695735931396
1.0,45.0,967.213623046875,0.2128988802433014
1.0,46.0,1027.795166015625,0.2689695358276367
1.0,47.0,1108.1405029296875,0.273310124874115
1.0,48.0,1018.896484375,0.316317617893219
1.0,49.0,1137.9476318359375,0.2838103771209717
1.0,50.0,1088.572021484375,0.2883436381816864
1.0,51.0,1097.8865966796875,0.2844271659851074
1.0,52.0,1070.52978515625,0.28322306275367737
1.0,53.0,1143.8936767578125,0.16421452164649963
1.0,54.0,1075.7581787109375,0.1746457815170288
1.0,55.0,1131.2894287109375,0.20484024286270142
1.0,56.0,1216.6492919921875,0.21906471252441406
1.0,57.0,1056.8363037109375,0.2702719569206238
1.0,58.0,1024.98291015625,0.24191494286060333
1.0,59.0,1112.847900390625,0.2547922432422638
1.0,60.0,1062.139892578125,0.256074994802475
1.0,61.0,1147.7376708984375,0.26495370268821716
1.0,62.0,1008.822509765625,0.31769153475761414
1.0,63.0,968.2382202148438,0.33878833055496216
1.0,64.0,1155.496337890625,0.2877364754676819
1.0,65.0,1205.7960205078125,0.2967633306980133
1.0,66.0,1018.674560546875,0.29701101779937744
1.0,67.0,1105.8741455078125,0.29990074038505554
1.0,68.0,1007.6289672851562,0.3079279363155365
1.0,69.0,1072.2584228515625,0.30424970388412476
1.0,70.0,1068.8114013671875,0.2795794606208801
1.0,71.0,1093.7802734375,0.3013266921043396
1.0,72.0,1147.705810546875,0.27811047434806824
1.0,73.0,1100.9093017578125,0.28614911437034607
1.0,74.0,1111.32861328125,0.26450762152671814
1.0,75.0,1034.6090087890625,0.29605692625045776
1.0,76.0,1051.0042724609375,0.2668095827102661
1.0,77.0,1109.425537109375,0.25818178057670593
1.0,78.0,1229.1773681640625,0.28851714730262756
1.0,79.0,1074.0968017578125,0.27892792224884033
1.0,80.0,1185.26806640625,0.28406015038490295
1.0,81.0,1095.59619140625,0.2910594642162323
1.0,82.0,988.8101806640625,0.30227789282798767
1.0,83.0,998.3932495117188,0.3032812476158142
1.0,84.0,1101.937255859375,0.2996009290218353
1.0,85.0,1100.826904296875,0.28971460461616516
1.0,86.0,1074.7601318359375,0.306953102350235
1.0,87.0,1128.5687255859375,0.3118674159049988
1.0,88.0,1011.8723754882812,0.3083232045173645
1.0,89.0,1075.603515625,0.27785295248031616
1.0,90.0,1122.113525390625,0.2751544713973999
1.0,91.0,1152.7237548828125,0.28725066781044006
1.0,92.0,1060.25634765625,0.29265886545181274
1.0,93.0,1099.57470703125,0.2680894136428833
1.0,94.0,1149.577880859375,0.26179197430610657
1.0,95.0,1040.970947265625,0.30282658338546753
1.0,96.0,1152.5501708984375,0.26441144943237305
1.0,97.0,987.4395751953125,0.31357574462890625
1.0,98.0,1044.2762451171875,0.29790621995925903
1.0,99.0,1220.4635009765625,0.2819008529186249
1.0,100.0,1045.6661376953125,0.27069875597953796
1.0,101.0,1087.57470703125,0.2738105356693268
1.0,102.0,1064.6597900390625,0.31534358859062195
1.0,103.0,1045.798095703125,0.2705419957637787
1.0,104.0,1129.7855224609375,0.2811645567417145
1.0,105.0,1028.4423828125,0.27832943201065063
1.0,106.0,1199.06689453125,0.2711334228515625
1.0,107.0,1077.0941162109375,0.29255884885787964
1.0,108.0,1014.935302734375,0.2808285653591156
1.0,109.0,1100.3221435546875,0.2681802809238434
1.0,110.0,1074.1978759765625,0.2557488679885864
1.0,111.0,1105.8760986328125,0.225824773311615
1.0,112.0,1078.9814453125,0.2396763116121292
1.0,113.0,1063.507568359375,0.25484392046928406
1.0,114.0,1082.51416015625,0.2121519148349762
1.0,115.0,1136.2926025390625,0.22663137316703796
1.0,116.0,1092.7222900390625,0.23061524331569672
1.0,117.0,1036.6845703125,0.23813122510910034
1.0,118.0,1124.79443359375,0.2172943353652954
1.0,119.0,1067.994873046875,0.2635205388069153
1.0,120.0,1064.390380859375,0.24797140061855316
1.0,121.0,1099.864013671875,0.31944671273231506
1.0,122.0,1109.996337890625,0.28645485639572144
1.0,123.0,1053.7261962890625,0.2837338447570801
1.0,124.0,1027.5230712890625,0.29881423711776733
1.0,125.0,1021.6881713867188,0.2840965688228607
1.0,126.0,972.4864501953125,0.30198368430137634
1.0,127.0,1054.6429443359375,0.29044997692108154
1.0,128.0,1118.3758544921875,0.28193867206573486
1.0,129.0,1059.8681640625,0.3059825003147125
1.0,130.0,1052.2923583984375,0.2744911313056946
1.0,131.0,1119.6064453125,0.2962963581085205
1.0,132.0,1007.1107788085938,0.3140842318534851
1.0,133.0,1013.6929321289062,0.3167511522769928
1.0,134.0,1096.531494140625,0.3007255792617798
1.0,135.0,1173.54541015625,0.314818412065506
1.0,136.0,1012.3907470703125,0.3308901786804199
1.0,137.0,1121.3323974609375,0.3025231957435608
1.0,138.0,1218.84716796875,0.2931152880191803
1.0,139.0,1100.864501953125,0.31436243653297424
1.0,140.0,1107.0855712890625,0.3099849224090576
1.0,141.0,1094.19775390625,0.27225130796432495
1.0,142.0,1056.20751953125,0.30715540051460266
1.0,143.0,1061.0455322265625,0.2851634621620178
1.0,144.0,1076.6485595703125,0.293112576007843
1.0,145.0,1051.9967041015625,0.32213523983955383
1.0,146.0,1164.760009765625,0.33372390270233154
1.0,147.0,1034.8150634765625,0.29179513454437256
1.0,148.0,1096.6400146484375,0.3244079351425171
1.0,149.0,1174.518798828125,0.2852013409137726
1.0,150.0,1079.2098388671875,0.31644344329833984
1.0,151.0,1038.8292236328125,0.3168105483055115
1.0,152.0,1060.962890625,0.33024561405181885
1.0,153.0,1015.3387451171875,0.3209628760814667
1.0,154.0,1109.8817138671875,0.30321621894836426
1.0,155.0,1191.8272705078125,0.3041229546070099
1.0,156.0,1042.14111328125,0.30610334873199463
1.0,157.0,1119.1510009765625,0.28366488218307495
1.0,158.0,1035.3072509765625,0.3227355480194092
1.0,159.0,1210.1624755859375,0.2674664556980133
1.0,160.0,999.1246337890625,0.3446153402328491
1.0,161.0,1181.4283447265625,0.31081485748291016
1.0,162.0,1130.8939208984375,0.3118491470813751
1.0,163.0,1175.2655029296875,0.28005534410476685
1.0,164.0,1142.8397216796875,0.29012399911880493
1.0,165.0,1168.64501953125,0.2839926481246948
1.0,166.0,1115.0050048828125,0.28104111552238464
1.0,167.0,1083.7646484375,0.3111644685268402
1.0,168.0,1110.9840087890625,0.30191144347190857
1.0,169.0,1093.10107421875,0.3088409900665283
1.0,170.0,1090.074462890625,0.30205363035202026
1.0,171.0,1101.3236083984375,0.29857030510902405
1.0,172.0,1035.48486328125,0.3155287206172943
1.0,173.0,699.529296875,0.2874946892261505
2.0,0.0,796.5403442382812,0.2927788197994232
2.0,1.0,828.2628173828125,0.3038386404514313
2.0,2.0,756.967041015625,0.3136942684650421
2.0,3.0,913.2987670898438,0.2795357406139374
2.0,4.0,830.2373046875,0.2851516008377075
2.0,5.0,805.4050903320312,0.29595765471458435
2.0,6.0,825.4909057617188,0.2939688265323639
2.0,7.0,761.5656127929688,0.3031168282032013
2.0,8.0,774.41455078125,0.2635002136230469
2.0,9.0,771.3731079101562,0.19317294657230377
2.0,10.0,783.952880859375,0.21318680047988892
2.0,11.0,813.55517578125,0.18576961755752563
2.0,12.0,774.2263793945312,0.21929404139518738
2.0,13.0,823.4788818359375,0.26791512966156006
2.0,14.0,776.2728881835938,0.3001101315021515
2.0,15.0,805.8264770507812,0.3345906734466553
2.0,16.0,901.255859375,0.30465948581695557
2.0,17.0,778.9036254882812,0.29207485914230347
2.0,18.0,864.4639892578125,0.3233270049095154
2.0,19.0,773.645751953125,0.2838234305381775
2.0,20.0,804.242919921875,0.3069692552089691
2.0,21.0,827.3200073242188,0.28220996260643005
2.0,22.0,754.0692749023438,0.3175833225250244
2.0,23.0,824.6925659179688,0.30092233419418335
2.0,24.0,822.2244873046875,0.3031860589981079
2.0,25.0,742.63037109375,0.34498485922813416
2.0,26.0,753.765380859375,0.30548569560050964
2.0,27.0,789.0787353515625,0.2964092195034027
2.0,28.0,869.9577026367188,0.28592655062675476
2.0,29.0,867.9949340820312,0.31491032242774963
2.0,30.0,891.9132690429688,0.28760436177253723
2.0,31.0,832.8131103515625,0.3023255169391632
2.0,32.0,778.369873046875,0.2983945310115814
2.0,33.0,863.7169189453125,0.29265284538269043
2.0,34.0,818.2828369140625,0.3296995759010315
2.0,35.0,826.0838012695312,0.30439090728759766
2.0,36.0,781.00244140625,0.29003360867500305
2.0,37.0,746.3312377929688,0.262358695268631
2.0,38.0,902.283447265625,0.2692796587944031
2.0,39.0,823.770263671875,0.29386383295059204
2.0,40.0,877.607421875,0.3138030767440796
2.0,41.0,840.8779907226562,0.2915765345096588
2.0,42.0,870.03466796875,0.2591286897659302
2.0,43.0,830.5446166992188,0.2783450484275818
2.0,44.0,830.0439453125,0.2992704212665558
2.0,45.0,880.5908203125,0.2335491180419922
2.0,46.0,763.2150268554688,0.271849125623703
2.0,47.0,776.3585815429688,0.27080339193344116
2.0,48.0,853.681640625,0.25238320231437683
2.0,49.0,778.079833984375,0.26230427622795105
2.0,50.0,809.2337036132812,0.2847899794578552
2.0,51.0,848.7487182617188,0.25500574707984924
2.0,52.0,808.0439453125,0.29417136311531067
2.0,53.0,818.1669921875,0.3156958222389221
2.0,54.0,854.1007080078125,0.2899966239929199
2.0,55.0,884.9306030273438,0.30619972944259644
2.0,56.0,803.1441650390625,0.2846839427947998
2.0,57.0,851.5551147460938,0.28475821018218994
2.0,58.0,842.54736328125,0.29533496499061584
2.0,59.0,773.9218139648438,0.2923506200313568
2.0,60.0,811.58056640625,0.25691866874694824
2.0,61.0,793.0380859375,0.2734964191913605
2.0,62.0,816.083251953125,0.2560773491859436
2.0,63.0,839.4234008789062,0.27194514870643616
2.0,64.0,769.20458984375,0.3135122060775757
2.0,65.0,771.7421875,0.33941107988357544
2.0,66.0,776.4520263671875,0.32087692618370056
2.0,67.0,765.5255737304688,0.3127347230911255
2.0,68.0,777.2447509765625,0.3131665289402008
2.0,69.0,751.7119140625,0.3129945993423462
2.0,70.0,897.0846557617188,0.27860087156295776
2.0,71.0,858.0697021484375,0.2904835045337677
2.0,72.0,891.7954711914062,0.27091386914253235
2.0,73.0,901.9223022460938,0.28201282024383545
2.0,74.0,866.7037353515625,0.27623042464256287
2.0,75.0,822.0404052734375,0.288043737411499
2.0,76.0,798.8809204101562,0.28304213285446167
2.0,77.0,850.7610473632812,0.29421117901802063
2.0,78.0,859.5540771484375,0.29378122091293335
2.0,79.0,823.9392700195312,0.2997964024543762
2.0,80.0,810.21875,0.31323644518852234
2.0,81.0,853.79443359375,0.2819958031177521
2.0,82.0,771.0477294921875,0.2885177433490753
2.0,83.0,841.6820678710938,0.2902396321296692
2.0,84.0,853.929931640625,0.2810177803039551
2.0,85.0,843.4715576171875,0.28504034876823425
2.0,86.0,823.1331176757812,0.3144753575325012
2.0,87.0,801.6214599609375,0.30616942048072815
2.0,88.0,780.26513671875,0.28845536708831787
2.0,89.0,825.0507202148438,0.2898482084274292
2.0,90.0,890.3099365234375,0.3053841292858124
2.0,91.0,801.652587890625,0.3159562349319458
2.0,92.0,854.7684326171875,0.29722392559051514
2.0,93.0,871.3786010742188,0.286842942237854
2.0,94.0,830.8333129882812,0.3118576407432556
2.0,95.0,825.9005737304688,0.30063578486442566
2.0,96.0,887.6832885742188,0.2884413003921509
2.0,97.0,905.5284423828125,0.24403968453407288
2.0,98.0,890.064697265625,0.2518676519393921
2.0,99.0,833.87109375,0.2630262076854706
2.0,100.0,808.3530883789062,0.2794250547885895
2.0,101.0,864.875732421875,0.31442442536354065
2.0,102.0,846.8565063476562,0.3283226490020752
2.0,103.0,845.1141967773438,0.3044922351837158
2.0,104.0,917.1372680664062,0.29634344577789307
2.0,105.0,749.5172119140625,0.3076016306877136
2.0,106.0,865.6329345703125,0.31776154041290283
2.0,107.0,796.3574829101562,0.2950448989868164
2.0,108.0,872.3878784179688,0.28936904668807983
2.0,109.0,852.4172973632812,0.30573976039886475
2.0,110.0,879.4332885742188,0.3095245659351349
2.0,111.0,853.033935546875,0.28803032636642456
2.0,112.0,898.892333984375,0.29434314370155334
2.0,113.0,852.42333984375,0.307735800743103
2.0,114.0,798.6716918945312,0.306314080953598
2.0,115.0,879.7014770507812,0.33532464504241943
2.0,116.0,787.53662109375,0.2641855776309967
2.0,117.0,895.8370361328125,0.2646443545818329
2.0,118.0,838.109130859375,0.2553834617137909
2.0,119.0,899.0546875,0.24685999751091003
2.0,120.0,832.1549682617188,0.2930566668510437
2.0,121.0,906.0407104492188,0.24779053032398224
2.0,122.0,778.7858276367188,0.26978495717048645
2.0,123.0,929.0089111328125,0.2669864296913147
2.0,124.0,946.8681030273438,0.2223198562860489
2.0,125.0,865.2210693359375,0.2788604199886322
2.0,126.0,881.74853515625,0.24532221257686615
2.0,127.0,801.7738037109375,0.277294397354126
2.0,128.0,952.4676513671875,0.2610340118408203
2.0,129.0,845.1433715820312,0.27792876958847046
2.0,130.0,828.0880126953125,0.327697217464447
2.0,131.0,857.96826171875,0.2930898368358612
2.0,132.0,781.6987915039062,0.3057961165904999
2.0,133.0,825.9639892578125,0.2990817725658417
2.0,134.0,880.5560913085938,0.2968316972255707
2.0,135.0,821.10400390625,0.2583131790161133
2.0,136.0,894.0010375976562,0.26890304684638977
2.0,137.0,844.2094116210938,0.24072912335395813
2.0,138.0,872.7491455078125,0.24808382987976074
2.0,139.0,872.2635498046875,0.2520417869091034
2.0,140.0,902.9207763671875,0.2227616012096405
2.0,141.0,871.3739624023438,0.2534390985965729
2.0,142.0,899.461181640625,0.2885826826095581
2.0,143.0,867.2269287109375,0.26164084672927856
2.0,144.0,833.3851318359375,0.2757687270641327
2.0,145.0,885.0814819335938,0.27770429849624634
2.0,146.0,804.2811279296875,0.2942734360694885
2.0,147.0,855.971923828125,0.28806474804878235
2.0,148.0,829.96240234375,0.2917676568031311
2.0,149.0,823.7401733398438,0.2977600693702698
2.0,150.0,876.387939453125,0.3157862722873688
2.0,151.0,869.4931640625,0.28640836477279663
2.0,152.0,899.0485229492188,0.2866554260253906
2.0,153.0,882.4207153320312,0.2840411961078644
2.0,154.0,885.5435180664062,0.2793167531490326
2.0,155.0,949.5707397460938,0.24702894687652588
2.0,156.0,842.1834106445312,0.2548495829105377
2.0,157.0,904.8168334960938,0.2654140293598175
2.0,158.0,869.7470092773438,0.26365527510643005
2.0,159.0,883.8099365234375,0.269925594329834
2.0,160.0,802.5792846679688,0.28762727975845337
2.0,161.0,901.5009155273438,0.26512134075164795
2.0,162.0,931.3041381835938,0.24956616759300232
2.0,163.0,871.5325927734375,0.2812157869338989
2.0,164.0,879.5421142578125,0.28109151124954224
2.0,165.0,818.7762451171875,0.2889030873775482
2.0,166.0,879.4172973632812,0.2662971317768097
2.0,167.0,855.3504638671875,0.29121023416519165
2.0,168.0,850.09375,0.2394254356622696
2.0,169.0,844.7918701171875,0.27393797039985657
2.0,170.0,801.8335571289062,0.29460281133651733
2.0,171.0,852.3606567382812,0.25807985663414
2.0,172.0,831.3597412109375,0.2798386812210083
2.0,173.0,533.457275390625,0.2666054368019104
3.0,0.0,634.7867431640625,0.2871208190917969
3.0,1.0,688.4949951171875,0.2651471793651581
3.0,2.0,673.914306640625,0.28268951177597046
3.0,3.0,621.6627197265625,0.26025331020355225
3.0,4.0,600.1806030273438,0.277302086353302
3.0,5.0,619.1571655273438,0.2765057682991028
3.0,6.0,613.2327270507812,0.27542197704315186
3.0,7.0,644.7483520507812,0.2997012734413147
3.0,8.0,621.191162109375,0.2933846116065979
3.0,9.0,649.7353515625,0.2878607511520386
3.0,10.0,643.4717407226562,0.31065261363983154
3.0,11.0,619.1682739257812,0.3112541735172272
3.0,12.0,616.8746337890625,0.32895469665527344
3.0,13.0,702.0463256835938,0.2903996706008911
3.0,14.0,667.272705078125,0.2779232859611511
3.0,15.0,629.6659545898438,0.26671749353408813
3.0,16.0,642.1911010742188,0.3273071348667145
3.0,17.0,610.3304443359375,0.27609264850616455
3.0,18.0,645.314697265625,0.29203537106513977
3.0,19.0,682.3265380859375,0.2849816083908081
3.0,20.0,626.3682861328125,0.3041232228279114
3.0,21.0,682.8191528320312,0.26962390542030334
3.0,22.0,608.96826171875,0.27564767003059387
3.0,23.0,627.4822998046875,0.2845354378223419
3.0,24.0,665.8679809570312,0.30342352390289307
3.0,25.0,589.8271484375,0.2665393054485321
3.0,26.0,655.4429321289062,0.27524393796920776
3.0,27.0,702.573974609375,0.28502553701400757
3.0,28.0,657.10498046875,0.2728857100009918
3.0,29.0,673.2918701171875,0.2615581750869751
3.0,30.0,685.1116333007812,0.31575271487236023
3.0,31.0,705.3387451171875,0.298114538192749
3.0,32.0,706.1813354492188,0.3089718222618103
3.0,33.0,740.64111328125,0.29713523387908936
3.0,34.0,708.7176513671875,0.27541446685791016
